Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2022-04-20,Manchester City,Brighton,85,76,84,77,87,75,85,76,39,43,24,24,1000.0,318.0,3,0,H,0,0,D,17,2,5,1,12,7,7,4,0,3,0,0,1.53,0.12,0.89,0.06,2.53,0.27,8.36,19.83,1.16,7.0,17.0,1.18,7.0,17.0,1.2,6.75,15.0,1.2,7.09,18.98,1.2,6.0,17.0,1.17,6.5,17.0,1.23,6.5,16.0
E0,2022-04-21,Burnley,Southampton,76,76,77,75,75,77,76,76,35,33,27,25,138.05,274.3,2,0,H,2,0,H,16,11,6,3,7,7,10,10,2,2,0,0,2.15,1.32,1.95,1.2,1.98,0.79,15.6,9.88,2.75,3.25,2.62,2.7,3.3,2.6,2.75,3.35,2.6,2.75,3.48,2.69,2.7,3.4,2.55,2.7,3.25,2.55,2.7,3.35,2.8
E0,2022-04-23,Arsenal,Manchester United,80,83,82,85,80,83,77,81,41,43,23,25,613.05,769.15,3,1,H,2,1,H,14,14,7,5,9,12,1,7,3,4,0,0,2.54,2.04,0.8,1.19,1.78,0.97,15.27,17.63,2.05,3.5,3.5,2.05,3.6,3.4,2.1,3.5,3.4,2.13,3.64,3.58,2.05,3.5,3.5,2.1,3.6,3.5,2.06,3.68,3.75
E0,2022-04-23,Leicester,Aston Villa,80,78,80,79,81,78,79,79,40,44,25,24,526.549999,487.75,0,0,D,0,0,D,5,11,2,3,15,16,7,6,3,2,0,0,0.24,0.59,0.1,0.54,0.86,1.65,4.56,25.54,2.8,3.4,2.5,2.7,3.3,2.55,2.8,3.4,2.5,2.95,3.43,2.55,2.75,3.25,2.55,2.75,3.4,2.45,3.05,3.39,2.5
E0,2022-04-23,Manchester City,Watford,85,74,84,75,87,75,86,73,39,47,24,25,1000.0,156.2,5,1,H,3,1,H,21,5,8,2,9,7,11,4,1,0,0,0,3.68,0.43,2.7,0.43,2.93,0.04,4.0,25.13,1.1,10.0,26.0,1.12,9.75,23.0,1.12,9.5,22.0,1.13,9.68,27.79,1.11,8.5,23.0,1.08,9.5,26.0,1.13,9.5,26.0
E0,2022-04-23,Norwich,Newcastle United,73,77,75,77,73,77,73,77,45,34,24,27,163.2,313.9,0,3,A,0,2,A,5,13,2,7,11,10,2,3,0,2,0,0,0.66,1.88,0.6,1.41,0.45,2.35,11.26,10.14,3.5,3.3,2.15,3.5,3.3,2.1,3.55,3.3,2.15,3.62,3.39,2.22,3.7,3.1,2.15,3.4,3.3,2.1,3.54,3.38,2.25
E0,2022-04-23,Brentford,Tottenham,74,81,74,83,75,80,74,79,38,45,24,23,273.3,689.35,0,0,D,0,0,D,15,9,2,0,8,7,12,8,2,1,0,0,1.32,0.52,0.85,0.42,2.04,0.68,14.88,14.36,4.33,3.5,1.85,4.2,3.5,1.87,4.2,3.7,1.83,4.39,3.78,1.88,4.2,3.5,1.85,4.2,3.5,1.83,4.93,3.99,1.75
E0,2022-04-24,Brighton,Southampton,76,76,77,75,75,77,76,76,43,33,24,25,318.0,274.3,2,2,D,2,1,H,8,18,5,5,12,7,6,6,1,0,0,0,1.87,0.93,1.02,0.64,2.27,0.53,6.82,8.13,2.1,3.4,3.6,2.2,3.25,3.4,2.15,3.35,3.45,2.19,3.34,3.76,2.15,3.2,3.6,2.1,3.25,3.5,2.15,3.33,3.91
E0,2022-04-24,Burnley,Wolverhampton Wanderers,76,78,77,79,75,80,76,78,35,38,27,24,138.05,376.95,1,0,H,0,0,D,14,10,5,4,8,7,3,6,3,1,0,0,1.27,0.59,1.23,0.5,2.0,0.72,12.64,6.4,2.7,3.0,2.87,2.65,3.0,2.85,2.7,3.05,2.85,2.73,3.15,2.95,2.62,3.1,2.8,2.63,3.0,2.8,2.57,3.14,3.17
E0,2022-04-24,Chelsea,West Ham,84,79,83,80,86,78,83,78,44,36,25,26,914.5,354.9,1,0,H,0,0,D,26,6,5,2,11,9,3,1,1,0,0,1,2.35,0.39,1.28,0.2,2.7,0.19,9.65,27.0,1.5,4.33,6.5,1.53,4.2,6.0,1.5,4.4,6.25,1.53,4.53,6.68,1.52,4.2,6.0,1.5,4.0,6.5,1.43,4.72,8.16
E0,2022-04-24,Liverpool,Everton,85,78,86,78,84,78,85,77,49,42,24,25,918.9,479.05,2,0,H,0,0,D,18,9,4,1,8,8,13,1,2,5,0,0,1.7,0.42,1.49,0.25,2.4,0.4,3.6,29.15,1.18,7.0,15.0,1.19,7.25,14.0,1.2,7.0,14.0,1.18,7.75,18.0,1.2,6.5,15.0,1.17,7.0,15.0,1.21,7.06,16.67
E0,2022-04-25,Crystal Palace,Leeds,76,76,76,77,76,78,75,75,33,35,25,23,271.05,299.45,0,0,D,0,0,D,17,9,7,2,12,13,6,3,2,2,0,0,1.62,0.37,0.88,0.35,2.4,0.4,5.63,6.12,2.05,3.5,3.5,2.0,3.6,3.5,2.1,3.55,3.5,2.11,3.69,3.6,2.0,3.5,3.6,2.05,3.4,3.5,2.44,3.49,2.99
E0,2022-04-28,Manchester United,Chelsea,83,84,85,83,83,86,81,83,43,44,25,25,769.15,914.5,1,1,D,0,0,D,6,21,3,6,9,12,2,9,0,1,0,0,0.62,2.47,0.58,2.33,0.27,2.61,22.46,7.38,3.2,3.4,2.25,3.2,3.75,2.1,3.15,3.45,2.25,3.23,3.68,2.27,3.1,3.5,2.2,3.1,3.4,2.2,3.6,3.62,2.13
E0,2022-04-30,Newcastle United,Liverpool,77,85,77,86,77,84,77,85,34,49,27,24,313.9,918.9,0,1,A,0,1,A,4,24,2,10,11,11,0,6,1,3,0,0,0.12,2.73,0.02,2.26,0.03,2.95,14.55,3.67,8.5,5.0,1.36,7.5,4.75,1.41,7.75,4.8,1.4,8.02,4.99,1.43,8.0,4.6,1.4,8.0,4.75,1.36,6.72,4.32,1.55
E0,2022-04-30,Aston Villa,Norwich,78,73,79,75,78,73,79,73,44,45,24,24,487.75,163.2,2,0,H,1,0,H,21,9,6,3,16,8,2,3,4,1,0,0,2.31,0.35,1.95,0.32,2.67,0.21,9.13,14.21,1.4,4.5,9.0,1.39,4.75,8.0,1.4,4.9,7.75,1.4,5.12,8.47,1.4,4.6,8.0,1.36,4.6,8.5,1.41,5.19,8.08
E0,2022-04-30,Southampton,Crystal Palace,76,76,75,76,77,76,76,75,33,33,25,25,274.3,271.05,1,2,A,1,0,H,8,14,3,5,13,11,6,7,1,3,0,0,0.65,0.76,0.56,0.56,1.23,1.4,10.67,10.64,2.4,3.3,3.1,2.35,3.3,3.0,2.4,3.3,3.0,2.47,3.35,3.13,2.35,3.3,3.0,2.3,3.25,3.0,2.53,3.16,3.22
E0,2022-04-30,Watford,Burnley,74,76,75,77,75,75,73,76,47,35,25,27,156.2,138.05,1,2,A,1,0,H,13,17,1,6,13,9,5,6,1,2,0,0,0.79,1.37,0.47,0.85,0.87,1.85,8.22,8.63,2.6,3.3,2.75,2.65,3.2,2.75,2.65,3.25,2.7,2.71,3.4,2.78,2.62,3.2,2.7,2.63,3.13,2.7,2.71,3.22,2.92
E0,2022-04-30,Wolverhampton Wanderers,Brighton,78,76,79,77,80,75,78,76,38,43,24,24,376.95,318.0,0,3,A,0,1,A,11,17,1,9,6,4,7,3,2,1,0,0,0.53,2.91,0.37,0.74,0.12,2.82,16.75,12.35,2.7,3.2,2.75,2.7,3.0,2.8,2.6,3.15,2.85,2.77,3.23,2.85,2.7,3.0,2.8,2.7,2.9,2.8,2.81,3.02,2.99
E0,2022-04-30,Leeds,Manchester City,76,85,77,84,78,87,75,86,35,39,23,24,299.45,1000.0,0,4,A,0,1,A,7,19,2,6,13,3,3,6,1,2,0,0,1.04,3.01,0.96,2.88,0.3,2.58,23.38,16.5,8.5,6.0,1.3,9.5,5.5,1.31,8.75,5.75,1.33,9.72,6.15,1.32,10.0,5.5,1.29,10.0,5.75,1.25,9.2,5.8,1.34
E0,2022-05-01,Everton,Chelsea,78,84,78,83,78,86,77,83,42,44,25,25,479.05,914.5,1,0,H,0,0,D,9,17,4,5,9,12,3,8,3,5,0,0,1.12,1.21,0.97,0.89,1.26,1.43,17.14,4.44,5.0,3.6,1.75,4.8,3.7,1.72,4.7,3.7,1.77,4.98,3.77,1.79,4.75,3.6,1.75,4.6,3.6,1.75,5.21,3.94,1.73
E0,2022-05-01,Tottenham,Leicester,81,80,83,80,80,81,79,79,45,40,23,25,689.35,526.549999,3,1,H,1,0,H,13,6,7,2,13,8,7,3,2,3,0,0,1.65,0.27,1.11,0.24,2.47,0.34,13.97,11.05,1.44,4.75,7.0,1.46,4.6,6.5,1.43,4.7,7.25,1.45,4.99,7.29,1.44,4.6,6.5,1.4,4.6,7.0,1.38,5.32,9.05
E0,2022-05-01,West Ham,Arsenal,79,80,80,82,78,80,78,77,36,41,26,23,354.9,613.05,1,2,A,1,1,D,8,13,3,7,8,9,3,7,2,2,0,0,0.45,0.96,0.35,0.92,0.86,1.79,17.5,16.63,4.33,3.8,1.8,4.5,3.7,1.77,4.7,3.75,1.75,4.68,3.92,1.8,4.33,3.75,1.78,4.5,3.6,1.75,4.57,3.92,1.83
E0,2022-05-02,Manchester United,Brentford,83,74,85,74,83,75,81,74,43,38,25,24,769.15,273.3,3,0,H,1,0,H,9,12,5,4,4,6,3,8,1,0,0,0,1.84,0.68,0.97,0.52,2.36,0.44,15.62,39.45,1.72,4.0,4.5,1.75,3.8,4.4,1.75,3.85,4.5,1.78,4.08,4.61,1.73,3.75,4.6,1.7,3.7,4.6,1.8,3.96,4.62
E0,2022-05-07,Brentford,Southampton,74,76,74,75,75,76,74,76,38,33,24,25,273.3,274.3,3,0,H,2,0,H,18,19,5,4,12,9,4,7,0,1,0,0,3.68,0.99,3.45,0.65,2.79,0.14,8.46,9.31,2.15,3.5,3.3,2.15,3.4,3.25,2.25,3.2,3.4,2.25,3.42,3.5,2.05,3.6,3.4,2.15,3.3,3.3,2.11,3.64,3.65
E0,2022-05-07,Burnley,Aston Villa,76,78,77,79,75,78,76,79,35,44,27,24,138.05,487.75,1,3,A,0,2,A,14,12,6,7,13,11,4,5,1,2,0,0,1.31,1.81,1.11,1.52,0.97,1.75,9.25,13.89,3.0,3.3,2.4,2.9,3.3,2.45,2.95,3.25,2.45,3.07,3.34,2.52,2.9,3.3,2.4,2.9,3.2,2.4,3.19,3.21,2.52
E0,2022-05-07,Chelsea,Wolverhampton Wanderers,84,79,84,79,85,80,83,78,44,38,25,24,914.5,376.95,2,2,D,0,0,D,19,14,6,4,7,11,9,3,1,3,0,0,1.82,1.68,0.77,1.43,1.49,1.25,9.64,18.31,1.33,5.0,9.5,1.36,4.8,9.25,1.35,4.9,9.0,1.36,5.1,10.4,1.33,4.75,10.0,1.33,4.6,10.0,1.38,4.94,9.9
E0,2022-05-07,Crystal Palace,Watford,76,74,77,75,76,75,75,74,33,47,25,25,271.05,156.2,1,0,H,1,0,H,15,6,7,1,11,18,8,5,2,1,0,1,2.49,0.26,1.15,0.22,2.84,0.09,7.53,12.52,1.65,4.0,5.0,1.68,3.75,5.25,1.67,3.9,5.25,1.7,3.95,5.45,1.65,3.8,5.25,1.65,3.7,5.25,1.7,3.89,5.59
E0,2022-05-07,Brighton,Manchester United,76,83,75,82,73,83,77,81,43,43,24,25,318.0,769.15,4,0,H,1,0,H,17,15,6,5,13,9,7,6,0,2,0,0,2.83,0.93,2.06,0.69,2.66,0.23,12.23,11.73,2.8,3.5,2.45,2.8,3.3,2.5,2.8,3.35,2.55,2.81,3.55,2.61,2.75,3.4,2.5,2.75,3.25,2.5,2.99,3.3,2.6
E0,2022-05-07,Liverpool,Tottenham,85,81,86,83,84,80,85,78,49,45,24,23,918.9,689.35,1,1,D,0,0,D,22,8,3,3,12,8,11,5,3,2,0,0,1.05,0.98,0.83,0.8,1.35,1.33,6.3,22.33,1.4,5.0,7.0,1.46,4.8,6.25,1.45,4.8,6.25,1.46,5.11,6.95,1.42,4.6,7.0,1.4,4.6,7.0,1.43,5.3,7.3
E0,2022-05-08,Arsenal,Leeds,80,76,77,77,80,77,77,75,41,35,23,23,613.05,299.45,2,1,H,2,0,H,19,3,9,2,13,15,8,2,2,2,0,1,2.72,0.7,1.33,0.67,2.67,0.22,8.82,20.4,1.45,4.5,7.0,1.42,5.0,6.75,1.45,4.7,6.75,1.46,5.01,7.04,1.44,4.6,6.5,1.44,4.5,6.5,1.54,4.56,6.38
E0,2022-05-08,Leicester,Everton,80,78,80,78,80,78,79,77,40,42,25,25,526.549999,479.05,1,2,A,1,2,A,16,10,9,4,11,6,6,1,3,0,0,0,1.47,1.56,1.06,1.1,1.28,1.44,7.56,22.53,2.6,3.3,2.75,2.45,3.4,2.8,2.6,3.3,2.8,2.71,3.35,2.82,2.5,3.25,2.8,2.55,3.25,2.7,2.74,3.3,2.83
E0,2022-05-08,Norwich,West Ham,73,79,75,80,73,78,73,78,45,36,24,26,163.2,354.9,0,4,A,0,3,A,8,13,2,5,7,7,9,5,1,1,0,0,0.78,3.26,0.67,1.13,0.08,2.87,22.58,16.64,4.5,3.8,1.75,4.4,3.8,1.75,4.4,3.8,1.77,4.68,3.88,1.81,4.2,3.7,1.8,4.5,3.6,1.75,4.94,4.15,1.72
E0,2022-05-08,Manchester City,Newcastle United,85,77,84,78,87,77,86,76,39,34,24,27,1000.0,313.9,5,0,H,2,0,H,21,7,9,3,6,11,8,2,1,3,0,0,4.06,1.0,3.21,0.97,2.88,0.08,8.35,28.0,1.16,7.0,17.0,1.16,8.0,16.5,1.2,7.5,13.0,1.19,7.66,17.22,1.17,7.0,17.0,1.13,7.5,18.0,1.17,8.25,18.0
E0,2022-05-10,Aston Villa,Liverpool,78,85,79,86,78,84,79,85,44,49,24,24,487.75,918.9,1,2,A,1,1,D,9,17,4,6,10,12,2,3,0,0,0,0,1.45,1.75,0.6,0.86,1.08,1.59,20.21,6.39,7.5,4.75,1.4,7.0,4.6,1.44,7.0,4.8,1.43,7.54,5.0,1.44,7.5,4.5,1.42,8.0,5.0,1.4,6.6,4.5,1.54
E0,2022-05-11,Leeds,Chelsea,76,84,77,84,77,85,75,83,35,44,23,25,299.45,914.5,0,3,A,0,1,A,5,17,0,4,10,14,1,5,1,0,1,0,0.5,1.47,0.47,1.34,0.61,2.12,21.35,9.85,4.75,4.2,1.65,4.75,4.0,1.66,4.8,4.2,1.65,5.15,4.25,1.68,5.0,4.0,1.63,4.8,3.9,1.65,4.95,4.19,1.71
E0,2022-05-11,Leicester,Norwich,80,73,80,75,80,73,79,73,40,45,25,24,526.549999,163.2,3,0,H,0,0,D,20,9,8,5,10,5,10,2,0,0,0,0,2.57,1.22,1.99,1.18,2.3,0.51,7.64,37.0,1.44,4.75,7.0,1.46,4.6,6.75,1.45,4.8,6.75,1.45,5.12,7.2,1.42,4.5,7.5,1.4,4.6,7.0,1.36,5.51,9.35
E0,2022-05-11,Watford,Everton,74,78,75,78,75,78,74,77,47,42,25,25,156.2,479.05,0,0,D,0,0,D,6,16,0,5,5,12,1,13,1,2,0,0,0.23,0.81,0.14,0.6,0.69,1.9,18.64,10.39,4.2,3.6,1.83,4.1,3.6,1.85,4.2,3.7,1.85,4.43,3.73,1.88,4.0,3.6,1.88,4.2,3.5,1.83,6.01,3.79,1.68
E0,2022-05-11,Wolverhampton Wanderers,Manchester City,79,85,79,84,80,87,78,86,38,39,24,24,376.95,1000.0,1,5,A,1,3,A,7,16,3,5,2,10,6,2,0,1,0,0,0.41,3.39,0.4,2.07,0.05,2.91,36.2,9.25,11.0,6.0,1.25,12.0,5.75,1.26,12.0,6.0,1.25,14.04,5.93,1.26,13.0,5.5,1.25,13.0,5.75,1.22,12.79,6.75,1.25
E0,2022-05-12,Tottenham,Arsenal,81,80,83,77,80,80,78,77,45,41,23,23,689.35,613.05,3,0,H,2,0,H,16,8,6,4,8,15,2,2,1,3,0,1,3.43,0.39,2.51,0.39,2.91,0.05,10.52,35.3,2.05,3.75,3.5,2.05,3.5,3.4,2.1,3.55,3.35,2.18,3.61,3.49,2.1,3.5,3.4,2.05,3.5,3.4,2.32,3.49,3.27
E0,2022-05-15,Tottenham,Burnley,81,76,83,77,80,75,78,76,45,35,23,27,689.35,138.05,1,0,H,1,0,H,21,8,8,1,12,8,8,2,3,2,0,0,2.39,0.63,1.54,0.54,2.6,0.27,9.06,16.14,1.33,5.25,9.0,1.34,5.25,9.0,1.33,5.25,9.5,1.34,5.53,9.3,1.33,5.0,9.0,1.3,5.25,9.0,1.32,5.75,10.72
E0,2022-05-15,Aston Villa,Crystal Palace,78,76,79,77,78,76,79,75,44,33,24,25,487.75,271.05,1,1,D,0,0,D,13,16,4,4,11,15,1,5,1,3,0,0,0.8,1.39,0.6,1.43,0.74,1.96,13.73,8.79,2.0,3.5,3.75,2.05,3.5,3.5,2.05,3.5,3.6,2.09,3.56,3.72,2.0,3.5,3.6,2.0,3.4,3.6,1.87,3.63,4.57
E0,2022-05-15,Leeds,Brighton,76,76,77,75,77,73,75,77,35,43,23,24,299.45,318.0,1,1,D,0,1,A,19,16,5,6,16,8,8,1,3,2,0,0,2.22,2.26,1.49,2.0,1.36,1.41,6.76,13.93,2.62,3.5,2.62,2.6,3.4,2.6,2.5,3.5,2.75,2.75,3.56,2.62,2.7,3.4,2.55,2.63,3.4,2.55,2.73,3.45,2.73
E0,2022-05-15,Watford,Leicester,74,80,75,80,75,80,74,79,47,40,25,25,156.2,526.549999,1,5,A,1,2,A,13,13,5,7,4,6,7,3,0,1,0,0,2.59,2.27,2.19,2.27,1.59,1.18,18.72,8.85,3.8,3.5,1.95,3.5,3.6,2.0,3.6,3.7,2.0,3.7,3.8,2.02,3.6,3.5,2.0,3.6,3.6,1.95,5.54,4.01,1.67
E0,2022-05-15,West Ham,Manchester City,79,85,80,84,78,87,78,86,36,39,26,24,354.9,1000.0,2,2,D,2,0,H,6,31,2,8,9,5,4,9,3,1,0,0,1.01,2.15,0.66,0.99,0.57,2.22,36.71,6.77,7.5,5.0,1.4,7.75,5.0,1.38,7.25,5.25,1.4,8.28,5.28,1.39,8.0,5.0,1.36,8.0,5.0,1.33,8.32,5.43,1.39
E0,2022-05-15,Wolverhampton Wanderers,Norwich,78,73,79,75,80,73,78,73,38,45,24,24,376.95,163.2,1,1,D,0,1,A,17,11,4,2,5,10,5,3,0,3,0,0,1.0,1.53,0.75,1.51,0.92,1.8,13.47,22.38,1.45,4.75,6.5,1.46,4.4,7.0,1.47,4.5,6.75,1.49,4.56,7.12,1.44,4.33,7.5,1.4,4.33,8.0,1.57,4.44,5.9
E0,2022-05-15,Everton,Brentford,78,74,78,74,78,75,77,74,42,38,25,24,479.05,273.3,2,3,A,2,1,H,10,18,5,7,8,8,5,2,0,3,2,0,2.7,1.82,1.39,1.08,2.03,0.77,27.55,5.86,2.05,3.6,3.5,2.1,3.5,3.4,2.05,3.5,3.6,2.13,3.62,3.55,2.1,3.4,3.4,2.05,3.3,3.6,1.93,3.64,4.32
E0,2022-05-16,Newcastle United,Arsenal,77,80,78,77,77,80,77,77,34,41,27,23,313.9,613.05,2,0,H,0,0,D,16,11,4,2,11,8,12,8,0,3,0,0,1.68,0.49,1.16,0.35,2.33,0.46,7.26,11.14,4.33,3.6,1.83,4.0,3.6,1.87,4.3,3.65,1.83,4.31,3.72,1.89,4.0,3.6,1.88,4.1,3.5,1.85,4.31,3.85,1.81
E0,2022-05-17,Southampton,Liverpool,76,85,75,86,76,84,76,85,33,49,25,24,274.3,918.9,1,2,A,1,1,D,4,24,2,5,6,6,1,9,2,0,0,0,0.12,1.19,0.05,1.03,0.4,2.3,19.0,7.75,7.5,5.5,1.33,7.75,5.25,1.36,7.5,5.5,1.35,8.15,5.53,1.38,8.5,5.0,1.35,7.5,5.5,1.36,6.93,5.24,1.45
E0,2022-05-19,Everton,Crystal Palace,78,76,78,77,78,76,77,75,42,33,25,25,479.05,271.05,3,2,H,0,2,A,12,7,6,5,9,13,4,5,2,3,0,0,0.81,1.6,0.66,0.6,0.61,2.13,13.55,7.12,1.9,3.4,4.33,1.93,3.4,4.0,1.85,3.55,4.3,1.98,3.46,4.25,1.95,3.3,4.2,1.9,3.4,4.1,1.9,3.54,4.64
E0,2022-05-19,Aston Villa,Burnley,78,76,79,77,78,75,79,76,44,35,24,27,487.75,138.05,1,1,D,0,1,A,22,10,9,5,11,20,13,6,0,1,0,1,1.0,1.63,0.81,0.79,0.77,1.99,7.07,20.0,2.05,3.5,3.6,1.98,3.5,3.7,2.1,3.45,3.5,2.07,3.59,3.75,2.0,3.4,3.7,1.95,3.4,3.7,2.04,3.46,4.1
E0,2022-05-19,Chelsea,Leicester,84,80,84,80,85,80,83,79,44,40,25,25,914.5,526.549999,1,1,D,1,1,D,20,2,7,1,13,7,6,0,4,1,0,0,1.62,0.04,1.46,0.01,2.66,0.18,8.88,36.17,1.4,4.75,8.0,1.38,4.75,8.5,1.4,4.6,8.75,1.39,4.97,9.07,1.35,4.75,9.0,1.33,5.0,8.5,1.44,4.87,7.49
E0,2022-05-22,Arsenal,Everton,80,78,77,78,80,78,77,77,41,42,23,25,613.05,479.05,5,1,H,2,1,H,26,6,9,2,8,9,12,2,0,1,0,0,4.36,1.09,1.89,1.09,2.92,0.05,4.8,49.67,1.36,4.75,9.0,1.38,5.0,7.75,1.37,4.9,8.5,1.37,5.13,9.24,1.35,4.75,9.0,1.33,5.0,8.5,1.36,5.61,8.84
E0,2022-05-22,Brentford,Leeds,74,76,74,77,75,77,74,75,38,35,24,23,273.3,299.45,1,2,A,0,0,D,14,14,5,6,11,13,3,2,2,1,1,0,0.84,1.48,0.79,0.54,0.78,1.95,9.81,13.1,2.45,3.8,2.62,2.4,3.6,2.75,2.45,3.6,2.75,2.38,3.9,2.85,2.4,3.6,2.75,2.38,3.6,2.7,2.38,3.9,2.89
E0,2022-05-22,Brighton,West Ham,76,79,75,80,73,78,77,78,43,36,24,26,318.0,354.9,3,1,H,0,1,A,18,7,7,2,9,9,5,6,1,1,0,0,1.68,0.27,1.51,0.15,2.49,0.32,17.29,16.64,2.37,3.5,2.9,2.35,3.5,2.87,2.4,3.5,2.85,2.38,3.69,2.97,2.4,3.4,2.88,2.3,3.4,2.9,2.75,3.4,2.74
E0,2022-05-22,Burnley,Newcastle United,76,77,77,78,75,77,76,77,35,34,27,27,138.05,313.9,1,2,A,0,1,A,12,8,5,6,8,9,8,2,1,0,0,0,1.49,1.74,0.99,0.92,1.13,1.57,21.0,7.47,2.25,3.4,3.2,2.15,3.4,3.25,2.2,3.45,3.25,2.27,3.51,3.3,2.2,3.3,3.3,2.2,3.3,3.2,2.55,3.31,3.05
E0,2022-05-22,Chelsea,Watford,84,74,84,75,85,75,83,74,44,47,25,25,914.5,156.2,2,1,H,1,0,H,19,8,8,3,9,9,3,3,0,0,0,0,2.59,0.58,2.5,0.44,2.68,0.22,6.38,30.07,1.18,7.5,15.0,1.18,7.5,15.5,1.22,7.0,13.0,1.16,8.35,18.77,1.15,7.0,19.0,1.13,7.5,18.0,1.18,7.58,17.72
E0,2022-05-22,Crystal Palace,Manchester United,76,83,77,82,76,83,75,81,33,43,25,25,271.05,769.15,1,0,H,1,0,H,6,10,3,4,12,22,3,6,2,4,0,0,0.35,0.78,0.28,0.54,0.84,1.75,15.5,5.89,3.0,3.6,2.25,3.0,3.5,2.25,3.15,3.55,2.2,3.15,3.79,2.24,3.0,3.5,2.25,3.0,3.5,2.2,2.82,3.57,2.59
E0,2022-05-22,Leicester,Southampton,80,76,80,75,80,76,79,76,40,33,25,25,526.549999,274.3,4,1,H,0,0,D,12,7,6,2,10,5,3,3,0,1,0,0,3.42,1.05,2.76,0.22,2.79,0.14,12.44,12.6,1.85,4.0,3.8,1.85,3.9,3.8,1.85,3.95,3.8,1.88,4.13,3.91,1.88,3.8,3.75,1.83,3.8,3.8,1.7,4.39,4.67
E0,2022-05-22,Liverpool,Wolverhampton Wanderers,85,78,86,79,84,80,85,78,49,38,24,24,918.9,376.95,3,1,H,1,1,D,29,7,8,5,6,3,5,3,1,0,0,0,3.19,1.12,2.74,1.12,2.61,0.28,10.28,33.36,1.14,8.5,15.0,1.16,7.75,15.0,1.17,7.75,16.0,1.15,8.49,21.36,1.15,7.0,19.0,1.13,8.0,19.0,1.14,9.75,19.0
E0,2022-05-22,Manchester City,Aston Villa,85,78,84,79,87,78,86,79,39,44,24,24,1000.0,487.75,3,2,H,0,1,A,24,4,5,2,5,11,13,1,0,1,0,0,3.32,0.25,3.21,0.25,2.95,0.03,7.29,23.5,1.16,8.0,17.0,1.17,8.0,15.0,1.15,7.5,18.0,1.15,8.74,20.27,1.15,7.0,19.0,1.13,7.5,18.0,1.17,8.4,17.0
E0,2022-05-22,Norwich,Tottenham,73,81,75,83,73,80,73,78,45,45,24,23,163.2,689.35,0,5,A,0,2,A,9,19,0,13,13,7,3,2,3,1,0,0,0.31,3.82,0.19,3.35,0.02,2.96,16.79,17.07,9.5,6.5,1.25,11.0,6.5,1.24,11.0,6.25,1.25,11.2,6.23,1.27,10.0,6.0,1.25,11.5,6.0,1.22,9.82,5.51,1.34
